Number	Name	Desig	Family	CS	Class	DS	DF	Diam	HS	HB	H	GS	G	G2	AS	pF	Albedo	PF	Period	PDesc	Freq	AF	AMin	AMax	U	Pole	Bin	Notes	
0	2020 DP4	2020 DP4	9101	A	S*	C		0.026	T		25.31	A	0.24		A		0.20		0.30304		79.197466			0.16	2+	0		

0	2020 GF2	2020 GF2	9101	A	S*	C		0.019	M		26.0	M	0.24		A		0.20		0.0185620		99.999999			0.75	3	0		

0	2020 HE2	2020 HE2	9101	A	S*	C		0.156	M		21.4	M	0.15		A		0.20									0		NI

0	2020 HL7	2020 HL7	9101	A	S*	C		0.075	M		23.0	M	0.15		A		0.20									0		NI

0	2020 HV1	2020 HV1	9101	A	S*	C		0.094	M		22.5	M	0.15		A		0.20									0		NI

0	2020 KB3	2020 KB3	9101	A	S*	C		0.033	M		24.8	A	0.24		A		0.20		0.062793		99.999999			0.45	3	0		

0	2020 KK7	2020 KK7	9101	A	S*	C		0.017	M		26.2	A	0.24		A		0.20		0.0126729		99.999999			1.44	3	0		

0	2020 KZ7	2020 KZ7	9101	A	S*	C		0.094	M		22.5	M	0.15		A		0.20									0		NI

0	2020 MV	2020 MV	9101	A	S*	C		0.062	M		23.4	M	0.15		A		0.20									0		NI

0	2020 OH3	2020 OH3	9101	A	S*	C		0.035	M		24.65	M	0.24		A		0.20		0.3923		61.177670			1.0	3	0		

0	2020 OT7	2020 OT7	9101	A	S*	C		0.045	M		24.09	M	0.15		A		0.20									0		NI

0	2020 QU4	2020 QU4	9101	A	S*	C		0.142	M		21.6	M	0.15		A		0.20									0		NI

0	2020 RA6	2020 RA6	9101	A	S*	C		0.019	M		26.0	M	0.24		A		0.20		0.3423		70.113935			2.1	2	0		

0	2020 RK2	2020 RK2	9101	A	S*	C		0.041	M		24.29	M	0.15		A		0.20									0		NI

0	2020 RO6	2020 RO6	9101	A	S*	C		0.098	M		22.4	M	0.24		A		0.20									0		

0	2020 RZ6	2020 RZ6	9101	A	S*	C		0.015	M		26.54	M	0.24		A		0.20		0.0088557		99.999999			1.2	2	0		

0	2020 SN	2020 SN	9101	A	S*	C		0.033	M		24.8	A	0.24		A		0.20		1.193		20.117351			0.19	2	0		

0	2020 SP4	2020 SP4	9101	A	S*	C		0.124	M		21.9	M	0.15		A		0.20									0		NI

0	2020 ST1	2020 ST1	9101	A	S*	C		0.118	M		22	A	0.24		A		0.20		2.879		8.336228			1.29	2	0		T

0	2020 SW	2020 SW	9101	A	S*	C		0.005	M		29.06	A	0.24		A		0.20		0.0079039		99.999999			0.73	3-	0		

0	2020 TB12	2020 TB12	9101	A	S*	C		0.098	T		22.41	A	0.24		A		0.20		0.6294		38.131554		1.06	2.22	2	0		T

0	2020 TD8	2020 TD8	9101	A	S*	C		0.012	M		26.9	M	0.24		A		0.20		0.0082110		99.999999			0.9	2	0		

0	2020 TG3	2020 TG3	9101	A	S*	C		0.086	T		22.68	A	0.24		A		0.20		0.10470		99.999999			0.45	2+	0		

0	2020 TP1	2020 TP1	9101	A	S*	C		0.014	M		26.71	M	0.24		A		0.20		0.4167		57.595392			0.8	2	0		T

0	2020 UA	2020 UA	9101	A	S*	C		0.006	M		28.44	M	0.24		A		0.20		0.0440		99.999999		0.47	0.61	2	0		A

0	2020 UF2	2020 UF2	9101	A	S*	C		0.130	M		21.8	M	0.15		A		0.20									0		NI

0	2020 UQ6	2020 UQ6	9101	A	S*	C		0.086	M		22.7	M	0.24		A		0.20		0.04521		99.999999		0.57	0.74	3	0		

0	2020 UZ5	2020 UZ5	9101	A	S*	C		0.094	M		22.51	M	0.24		A		0.20									0		

0	2020 VZ6	2020 VZ6	9101	A	S*	C		0.030	M		25.0	M	0.24		A		0.20		0.09804		99.999999			0.8	2+	0		

0	2020 WT5	2020 WT5	9101	A	S*	C		0.104	M		22.28	M	0.15		A		0.20									0		NI

0	2020 XX3	2020 XX3	9101	A	S*	C		0.006	M		28.48	M	0.24		A		0.20		0.038024		99.999999			1.0	2+	0		

0	2020 YA5	2020 YA5	9101	A	S*	C		0.038	T		24.44	A	0.24		A		0.20		0.303621		79.045916			1.04	3	0		

0	2020 YE5	2020 YE5	9101	A	S*	C		0.021	M		25.75	M	0.24		A		0.20		1.113		21.563342			0.13	2	0		

0	2021 AU	2021 AU	9101	A	S*	C		0.040	M		24.35	M	0.24		A		0.20		1.593		15.065913			0.5	2+	0		T?

0	2021 AZ	2021 AZ	9101	A	S*	C		0.041	L		24.30	A	0.24		A		0.20		1.41101		17.009093			0.99	3	0		

0	2021 CC2	2021 CC2	9101	A	S*	C		0.076	T		22.96	L	0.24		A		0.20		0.215376		99.999999			1.05	3	0		

0	2021 CO	2021 CO	9101	A	S*	C		0.026	M		25.28	M	0.24		A		0.20		1.605		14.953271			0.3	2	0		T

0	2021 DP	2021 DP	9101	A	S*	C		0.014	M		26.56	M	0.24		A		0.20		0.11297		99.999999			0.8	2+	0		T

0	2021 DW1	2021 DW1	9101	A	S*	L		0.030	L		24.8	L	0.24		L		0.23		0.013760		99.999999		0.26	0.44	3	1		

0	2021 DX1	2021 DX1	9101	A	S*	C		0.051	L		23.84	L	0.24		A		0.20		1.18879		20.188595		0.64	1.39	3	0		T

0	2021 EB1	2021 EB1	9101	A	S*	C		0.058	M		23.56	M	0.24		A		0.20		0.0607		99.999999			0.7	2	0		

0	2021 EL4	2021 EL4	9101	A	S*	C		0.020	T		25.88	L	0.24		A		0.20		0.1409		99.999999			0.13	1	0		

0	2021 EX1	2021 EX1	9101	A	S*	C		0.031	M		24.88	M	0.24		A		0.20		0.113280		99.999999			0.26	2	0		

0	2021 FH	2021 FH	9101	A	S*	C		0.013	M		26.73	M	0.24		A		0.20		0.017636		99.999999			0.21	2+	0		

0	2021 FK3	2021 FK3	9101	A	S*	C		0.095	T		22.47	L	0.27		A		0.20		8.594		2.792646			0.21	2	0		N

0	2021 GG11	2021 GG11	9101	A	S*	C		0.070	M		23.13	M	0.24		A		0.20		0.043968		99.999999			0.8	3-	0		

0	2021 GJ3	2021 GJ3	9101	A	S*	C		0.054	M		23.7	M	0.24		A		0.20		0.236193		99.999999			0.21	3-	0		T

0	2021 GQ10	2021 GQ10	9101	A	S*	C		0.014	M		26.65	M	0.24		A		0.20		0.0053617		99.999999			0.11	2	0		

0	2021 HC3	2021 HC3	9101	A	S*	C		0.143	M		21.59	M	0.24		A		0.20		0.038472		99.999999			1.0	3	0		

0	2021 HN	2021 HN	9101	A	S*	C		0.012	M		26.9	M	0.24		A		0.20		0.0043581		99.999999			0.74	3-	0		

0	2021 JB6	2021 JB6	9101	A	S*	C		0.005	M		28.78	M	0.24		A		0.20		0.018275		99.999999			0.5	2-	0		

0	2021 JR3	2021 JR3	9101	A	S*	C		0.030	M		24.95	M	0.24		A		0.20		0.10316		99.999999			0.7	3	0		

0	2021 KN2	2021 KN2	9101	A	S*	C		0.006	M		28.63	M	0.24		A		0.20		0.021007		99.999999			0.5	2	0		T

0	2021 NY1	2021 NY1	9101	A	S*	C		0.119	T		21.98	L	0.10		A		0.20		0.2224095		99.999999		0.71	1.4	3	0		

0	2021 RS	2021 RS	9101	A	S*	C		0.027	T		25.18	L	0.24		A		0.20		6.12		3.921569			0.40	2	0		

0	2021 UH2	2021 UH2	9101	A	S*	C		0.026	T		25.31	L	0.24		A		0.20		3.8		6.315789			0.43	2	0		

0	333P/LINEAR		9302	A	C				M			A	0.12		A		0.057		21.04		1.140684			0.45	2	0		T?

0	47P/Ashbrook-Jackson		9302						M			A	0.12		A		0.057		15.6		1.538462			0.24	2	0		

0	49P/Arend-Rigaux		9302	A	C				M			M	0.15		A		0.057		13.450		1.784387		0.35	0.50	3	0		

0	67P/Churyumov-Gerasimenko		9302												A		0.057	S	12.76137		1.880676				2+	1		

0	93P/Lovas		9302						M			A	0.12		A		0.057		18.2		1.318681			0.21	2	0		

0	94P/Russell 4		9302						M			A	0.12		A		0.057		20.70		1.159420			0.65	2	0		A

0	C/2017 T2  (PanSTARRS)		9404						M			M	0.15		A		0.057		5.6759		4.228404			0.05	2-	0		

0	Derm0f		9104	A	S*	C		0.135	L		21.71	A	0.15		A		0.20		1.65		14.545455			0.15	1	0		

0	Derm1a		9104	A	S*	C		0.079	L		22.88	A	0.15		A		0.20		15.6		1.538462			0.3	2-	0		D

0	Derm1c		9104	A	S*	C		0.133	L		21.74	A	0.15		A		0.20		2.02		11.881188			0.16	2-	0		

0	Derm2g		9104	A	S*	C		0.155	L		21.41	A	0.15		A		0.20		1.87		12.834225			0.16	1+	0		A

0	Derm3h		9104	A	S*	C		0.094	L		22.49	A	0.15		A		0.20		2.51		9.561753			0.2	1	0		

0	Derm3k		9104	A	S*	C		0.107	L		22.22	A	0.15		A		0.20					>		0.4		0		

0	Derm4c		9104	A	S*	C		0.103	L		22.31	A	0.15		A		0.20		0.79		30.379747			0.20	1	0		

0	Derm5f		9104	A	S*	C		0.130	L		21.80	A	0.15		A		0.20		3.92		6.122449			0.15	1+	0		

0	Derm5i		9104	A	S*	C		0.149	L		21.50	A	0.15		A		0.20		4.04		5.940594			0.20	2-	0		

0	Derm6c		9104	A	S*	C		0.147	L		21.53	A	0.15		A		0.20		3.03		7.920792			0.2	1	0		

0	Derm6e		9104	A	S*	C		0.094	L		22.50	A	0.15		A		0.20		1.61		14.906832			0.35	1	0		

0	Derm6f		9104	A	S*	C		0.103	L		22.31	A	0.15		A		0.20		6.39		3.755869			0.8	1	0		

0	Derm6k		9104	A	S*	C		0.117	L		22.02	A	0.15		A		0.20		10.38		2.312139			0.18	1	0		

0	Derm7d		9104	A	S*	C		0.118	L		22.00	A	0.15		A		0.20		2.18		11.009174			0.12	1	0		

0	Derm7e		9104	A	S*	C		0.11	L		22.14	A	0.15		A		0.20		3.30		7.272727			0.4	2-	0		

0	Derm7o		9104	A	S*	C		0.148	L		21.52	A	0.15		A		0.20		1.59		15.094340			0.15	1-	0		

0	Derm8e		9104	A	S*	C		0.094	L		22.49	A	0.15		A		0.20		1.48		16.216216			0.20	2-	0		

0	P/2006 HR30	P/2006 HR30	9302	A	C										A		0.057		70.7		0.339463			0.3	2	0		A

0	P/2016 BA14	P/2016 BA14	9401						M			A	0.12		A		0.057		36.6		0.655738			0.32	2	0		T

0	P000DV	P000DV													>			>	30.		0.800000	>		0.2	1	0		

0	P000K7	P000K7																	3.23		7.430341			0.20	1+	0		

0	P000TQ	P000TQ													>			>	15.		1.600000	>		0.2	1	0		

0	P000ZE	P000ZE													>			>	12.		2.000000	>		0.35	1	0		

0	P0012V	P0012V													>			>	12.		2.000000	>		0.2	1	0		

0	P001GV	P001GV																								0		

0	P002I1	P002I1																	5.5		4.363636			0.40	2	0		

0	P002I6	P002I6																	5.7		4.210526			0.60	2-	0		

0	P002RZ	P002RZ																	6.3		3.809524			0.50	2	0		

54509	YORP	2000 PH5	9101	A	S*	D		0.086	L		22.7	A	0.24		A		0.20		0.2029		99.999999		0.77	0.89	3	1		N

85585	Mjolnir	1998 FG2	9101	A	S*	C		0.142	M		21.6	A	0.24		A		0.20		11.6		2.068966			0.03	1	0		

154590	2003 MA3	2003 MA3	9101	A	S*	C		0.136	M		21.7	A	0.24		A		0.20									0		

162416	2000 EH26	2000 EH26	9101	A	S*	C		0.136	M		21.7	A	0.24		A		0.20	>	24.		1.000000				2	0		RT0

225312	1996 XB27	1996 XB27	9101	A	S*	C		0.136	M		21.7	A	0.24		A		0.20		1.195		20.083682			0.52	2	0		

256004	2006 UP	2006 UP	9101	A	S*	C		0.075	M		23.0	A	0.24		A		0.20									0		I

265482	2005 EE	2005 EE	9101	A	S*	C		0.157	L		21.39	A	0.24		A		0.20		2.6534		9.044999			0.22	1+	0		

293726	2007 RQ17	2007 RQ17	9101	A	S*	C		0.090	M		22.6	A	0.24		A		0.20									0		

306383	1993 VD	1993 VD	9101	A	S*	C		0.149	M		21.5	A	0.24		A		0.20		0.94345		25.438550			0.80	3	0		

326290	Akhenaten	1998 HE3	9101	A	S*	C		0.136	M		21.7	A	0.24		A		0.20									0		N

326354	2000 SJ344	2000 SJ344	9101	A	S*	C		0.086	M		22.7	A	0.24		A		0.20									0		N

330659	2008 GG2	2008 GG2	9101	A	S*	C		0.080	M		22.86	A	0.24		A		0.20									0		

350462	1998 KG3	1998 KG3	9101	A	S*	C		0.106	L		22.23	A	0.24		A		0.20		13.335		1.799775			0.24	3-	0		

363305	2002 NV16	2002 NV16	9101	A	S*	C		0.156	M		21.4	A	0.24		A		0.20		0.9067		26.469615			0.20	2	0		

365424	2010 KX7	2010 KX7	9101	A	S*	C		0.124	M		21.9	A	0.24		A		0.20									0		

367943	Duende	2012 DA14	9101	A	S*	C		0.047	M		24.0	A	0.24		A		0.20		8.724		2.751032		1.02	1.79	3	1		T

375657	2009 CP5	2009 CP5	9101	A	S*	C		0.149	M		21.5	A	0.24		A		0.20									0		

410622	2008 QF	2008 QF	9101	A	S*	C		0.134	M		21.73	A	0.24		A		0.20									0		N

410777	2009 FD	2009 FD	9101	A	S*	C		0.113	M		22.1	A	0.24		A		0.20		4.0		6.000000		0.24	0.46	2	0	B	R

411165	2010 DF1	2010 DF1	9101	A	S*	C		0.119	M		21.98	A	0.24		A		0.20		45.8		0.524017			0.60	2	0		

414990	2011 EM51	2011 EM51	9101	A	S*	C		0.124	M		21.9	A	0.24		A		0.20									0		

418846	2008 WJ60	2008 WJ60	9101	A	S*	C		0.150	T		21.48	L	0.24		A		0.20		14.6		1.643836			0.31	2	0		

422638	1994 CB	1994 CB	9101	A	S*	D		0.156	L		21.4	A	0.24		A		0.20		8.676		2.766252			0.90	3	0		T-

422686	2000 AC6	2000 AC6	9101	A	S*	C		0.149	L		21.49	A	0.24		A		0.20		2.4437		9.821173			0.29	2	0		T

424392	2007 YJ	2007 YJ	9101	A	S*	C		0.124	M		21.9	A	0.24		A		0.20							0.46		0		

433303	2013 NX	2013 NX	9101	A	S*	C		0.113	M		22.1	A	0.24		A		0.20		0.1529		99.999999		0.84	0.89	3-	0		

437844	1999 MN	1999 MN	9101	A	S*	D		0.156	L		21.4	A	0.24		A		0.20		5.495		4.367607		0.41	0.77	3	0		

441987	2010 NY65	2010 NY65	9101	A	S*	C		0.158	M		21.37	A	0.24		A		0.20		4.9706		4.828391		0.16	0.32	2+	0		A

443806	1998 FL3	1998 FL3	9101	A	S*	C		0.118	M		22.0	A	0.24		A		0.20							0.24		0		

450237	2002 XY38	2002 XY38	9101	A	S*	C		0.078	M		22.9	A	0.24		A		0.20									0		

451370	2011 AK5	2011 AK5	9101	A	S*	C		0.149	M		21.5	A	0.24		A		0.20									0		

452807	2006 KV89	2006 KV89	9101	A	S*	C		0.157	M		21.38	A	0.24		A		0.20									0		N

454094	2013 BZ45	2013 BZ45	9101	A	S*	C		0.127	L		21.84	A	0.24		A		0.20		0.4831		49.679155			0.05	1+	0		

455659	2005 BO1	2005 BO1	9101	A	S*	C		0.156	M		21.4	A	0.24		A		0.20									0		

459872	2014 EK24	2014 EK24	9101	A	S*	C		0.063	L		23.38	L	0.24		A		0.20		0.0978		99.999999		0.45	1.26	3	0		

465824	2010 FR	2010 FR	9101	A	S*	C		0.136	M		21.7	A	0.24		A		0.20									0		NI

468468	2004 KH17	2004 KH17	9101	A	S*	C		0.124	M		21.9	A	0.24		A		0.20									0		

468910	2014 KQ76	2014 KQ76	9101	A	S*	C		0.136	M		21.7	M	0.24		A		0.20		2.953		8.127328			0.12	2	0		

469219	Kamo`oalewa	2016 HO3	9101	A	S*	C		0.041	M		24.3	A	0.24		A		0.20		0.467		51.391863			0.80	2	0		

469445	2002 LT24	2002 LT24	9101	A	S*	C		0.116	M		22.05	A	0.24		A		0.20									0		

470975	2009 SC15	2009 SC15	9101	A	S*	C		0.122	T		21.93	L	0.24		A		0.20		10.354		2.317945			0.69	3	0		

471240	2011 BT15	2011 BT15	9101	A	S*	C		0.136	M		21.7	A	0.24		A		0.20		0.109138		99.999999			0.61	3	0		

471984	2013 UE3	2013 UE3	9101	A	S*	C		0.082	M		22.8	A	0.24		A		0.20									0		

474238	2001 RU17	2001 RU17	9101	A	S*	C		0.149	M		21.5	A	0.24		A		0.20									0		

475016	2005 UO	2005 UO	9101	A	S*	C		0.113	M		22.1	A	0.24		A		0.20									0		

477465	2009 XZ1	2009 XZ1	9101	A	S*	C		0.136	M		21.7	A	0.24		A		0.20									0		N

482566	2012 WK4	2012 WK4	9101	A	S*	C		0.148	M		21.51	A	0.24		A		0.20									0		

483656	2005 ES70	2005 ES70	9101	A	S*	C		0.052	M		23.8	A	0.24		A		0.20		1.69		14.201183			0.55	2	0		

484462	2008 CM20	2008 CM20	9101	A	S*	C		0.149	M		21.5	M	0.15		A		0.20									0		NI

499998	2011 PT	2011 PT	9101	A	S*	C		0.049	M		23.9	A	0.24		A		0.20									0		N

500136	2012 CO46	2012 CO46	9101	A	S*	C		0.086	M		22.7	A	0.24		A		0.20									0		N

501647	2014 SD224	2014 SD224	9101	A	S*	C		0.100	M		22.36	A	0.24		A		0.20									0		NI

503911	2002 FD6	2002 FD6	9101	A	S*	C		0.094	L		22.51	A	0.24		A		0.20		2.799		8.574491		0.16	0.2	1	0		

504800	2010 CO1	2010 CO1	9101	A	S*	C		0.124	M		21.9	A	0.24		A		0.20									0		

506590	2005 XB1	2005 XB1	9101	A	S*	C		0.118	M		22.0	A	0.24		A		0.20									0		

510055	2010 FH81	2010 FH81	9101	A	S*	C		0.142	M		21.6	A	0.24		A		0.20									0		

515767	2015 JA2	2015 JA2	9101	A	S*	C		0.159	L		21.36	A	0.24		A		0.20		0.9801		24.487297			0.10	2	0		

516976	2012 HM1	2012 HM1	9101	A	S*	C		0.156	M		21.4	A	0.24		A		0.20									0		N

518735	2009 JL1	2009 JL1	9101	A	S*	C		0.153	T		21.44	A	0.24		A		0.20		5.78		4.152249		0.11	0.23	2+	0		

518810	2010 CF19	2010 CF19	9101	A	S*	C		0.136	M		21.7	A	0.24		A		0.20									0		

520585	2014 OA2	2014 OA2	9101	A	S*	C		0.149	M		21.5	A	0.24		A		0.20									0		

523586	1999 LK1	1999 LK1	9101	A	S*	C		0.113	M		22.1	A	0.24		A		0.20									0		NI

523632	2009 UX17	2009 UX17	9101	A	S*	C		0.149	M		21.5	A	0.24		A		0.20									0		

523817	2009 TK	2009 TK	9101	A	S*	C		0.103	M		22.3	A	0.24		A		0.20		0.10794		99.999999			0.28	3	0		

526826	2007 CA27	2007 CA27	9101	A	S*	C		0.157	T		21.39	L	0.24		A		0.20		17.11		1.402688			0.75	2	0		N

528159	2008 HS3	2008 HS3	9101	A	S*	C		0.154	L		21.43	A	0.24		A		0.20		10.68		2.247191		0.13	0.94	3-	0		T

530520	2011 LT17	2011 LT17	9101	A	S*	C		0.134	M		21.73	A	0.24		A		0.20		1.291		18.590240			0.16	2	0		A

533011	2014 AY28	2014 AY28	9101	A	S*	C		0.122	L		21.93	L	0.24		A		0.20		0.9139		26.261079		0.50	0.54	3	0		

533990	2014 QX266	2014 QX266	9101	A	S*	C		0.091	T		22.58	A	0.24		A		0.20		0.220054		99.999999			0.43	3-	0		

535844	2015 BY310	2015 BY310	9101	A	S*	C		0.130	T		21.79	A	0.24		A		0.20		0.0926702		99.999999		0.67	0.70	3	0		

554126	2012 NP	2012 NP	9101	A	S*	C		0.160	M		21.34	A	0.24		A		0.20		19.64		1.221996			0.39	2	0		
